,Loss Development Triangles,,,,,,,,,,,,,,,,,,,,,,% of Ultimate,,,,,,,,,,,,,,,,,,,,
,Cumulative Dollar Amounts (left) | Ult + % of Ultimate (right),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,All Programs -- Gross Paid ($),,,,,,,,,,,,,,,,,,,,,,All Programs -- Gross Paid (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Travel -- Gross Case Incurred ($),,,,,,,,,,,,,,,,,,,,,,Travel -- Gross Case Incurred (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,Q1Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q2Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q3Y1,87051.5131683033,93747.1530499649,93749.9948505112,93749.9999834306,93749.9999999239,93749.9999999995,93750,93750,93750,93750,93750,93750,93750,93750,93750,93750,93750,93750,93750,93750,,93750,0.928549473795235,0.999969632532959,0.99999994507212,0.999999999823259,0.999999999999188,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y1,222795.611363633,234369.984087726,234374.990834287,234374.999970291,234374.999999863,234374.999999999,234375,234375,234375,234375,234375,234375,234375,234375,234375,234375,234375,234375,234375,234375,,234375,0.950594608484833,0.999978598774299,0.99999996089296,0.999999999873241,0.999999999999415,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y2,254396.196641171,265620.085835788,265624.990971796,265624.999970625,265624.999999864,265624.999999999,265625,265625,265625,265625,265625,265625,265625,265625,265625,265625,265625,265625,265625,265625,,265625,0.957726857943231,0.999981499617085,0.999999966011467,0.999999999889412,0.999999999999488,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y2,268043.644095409,281244.261100313,281249.989495546,281249.999965911,281249.999999842,281249.999999999,281250,281250,281250,281250,281250,281250,281250,281250,281250,281250,281250,281250,281250,281250,,281250,0.953044067894788,0.999979595023337,0.999999962650831,0.999999999878795,0.99999999999944,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y2,327800.262355236,343743.063621228,343749.987298557,343749.99995877,343749.999999809,343749.999999999,343750,343750,343750,343750,343750,343750,343750,343750,343750,343750,343750,343750,343750,343750,,343750,0.953600763215232,0.999979821443573,0.999999963050347,0.999999999880057,0.999999999999445,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y2,358539.709558962,374992.815125488,374999.986818064,374999.999957151,374999.999999802,374999.999999999,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,,375000,0.956105892157232,0.999980840334634,0.99999996484817,0.999999999885737,0.999999999999471,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y3,445591.222727265,468739.968175453,468749.981668575,468749.999940582,468749.999999726,468749.999999998,468750,468750,468750,468750,468750,468750,468750,468750,468750,468750,468750,468750,468750,468750,,468750,0.950594608484833,0.999978598774299,0.99999996089296,0.999999999873241,0.999999999999415,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y3,508792.393282342,531240.171671577,531249.981943592,531249.99994125,531249.999999728,531249.999999998,531250,531250,531250,531250,531250,531250,531250,531250,531250,531250,531250,531250,531250,531250,,531250,0.957726857943231,0.999981499617085,0.999999966011467,0.999999999889412,0.999999999999488,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y3,536087.288190818,562488.522200627,562499.978991092,562499.999931822,562499.999999685,562499.999999998,562500,562500,562500,562500,562500,562500,562500,562500,562500,562500,562500,562500,562500,562500,,562500,0.953044067894788,0.999979595023337,0.999999962650831,0.999999999878795,0.99999999999944,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y3,655600.524710472,687486.127242456,687499.974597113,687499.999917539,687499.999999619,687499.999999998,687500,687500,687500,687500,687500,687500,687500,687500,687500,687500,687500,687500,687500,687500,,687500,0.953600763215232,0.999979821443573,0.999999963050347,0.999999999880057,0.999999999999445,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y4,717079.419117924,749985.630250975,749999.973636127,749999.999914303,749999.999999603,749999.999999998,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,,750000,0.956105892157232,0.999980840334634,0.99999996484817,0.999999999885737,0.999999999999471,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y4,891182.44545453,937479.936350905,937499.96333715,937499.999881164,937499.999999451,937499.999999997,937500,937500,937500,937500,937500,937500,937500,937500,937500,937500,937500,937500,937500,937500,,937500,0.950594608484833,0.999978598774299,0.99999996089296,0.999999999873241,0.999999999999415,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y4,1017584.78656468,1062480.34334315,1062499.96388718,1062499.9998825,1062499.99999946,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,1062500,,1062500,0.957726857943231,0.999981499617085,0.999999966011467,0.999999999889412,0.999999999999488,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y4,1072174.57638164,1124977.04440125,1124999.95798218,1124999.99986364,1124999.99999937,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,,1125000,0.953044067894788,0.999979595023337,0.999999962650831,0.999999999878795,0.99999999999944,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y5,1311201.04942094,1374972.25448491,1374999.94919423,1374999.99983508,1374999.99999924,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,1375000,,1375000,0.953600763215232,0.999979821443573,0.999999963050347,0.999999999880057,0.999999999999445,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y5,1434158.83823585,1499971.26050195,1499999.94727225,1499999.99982861,1499999.99999921,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,,1500000,0.956105892157232,0.999980840334634,0.99999996484817,0.999999999885737,0.999999999999471,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y5,1782364.89090906,1874959.87270181,1874999.9266743,1874999.99976233,1874999.9999989,1874999.99999999,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000,,1875000,0.950594608484833,0.999978598774299,0.99999996089296,0.999999999873241,0.999999999999415,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y5,2035169.57312937,2124960.68668631,2124999.92777437,2124999.999765,2124999.99999891,2124999.99999999,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,2125000,,2125000,0.957726857943231,0.999981499617085,0.999999966011467,0.999999999889412,0.999999999999488,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tuition -- Gross Paid ($),,,,,,,,,,,,,,,,,,,,,,Tuition -- Gross Paid (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,Q1Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q2Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q3Y1,5202.38599086304,10283.9495800225,11674.4198826447,12164.7972361406,12356.3347000845,12435.9810061067,12470.5993785172,12486.1639435641,12493.3542806871,12496.7515953287,12498.3877878363,12499.1889808391,12499.5870679479,12499.7874522603,12499.8895055718,12499.9420343294,12499.969335208,12499.9836513715,12499.9912206573,12499.9952534598,,12500,0.416190879269044,0.822715966401802,0.933953590611574,0.973183778891248,0.988506776006761,0.994878480488536,0.997647950281374,0.998893115485132,0.999468342454966,0.999740127626296,0.999871023026908,0.999935118467124,0.999966965435835,0.999982996180825,0.999991160445746,0.999995362746354,0.999997546816639,0.999998692109718,0.999999297652582,0.999999620276786
,Q4Y1,12718.0414737036,21142.3358498621,23544.7134847317,24404.6029062696,24743.435286837,24885.196690981,24947.1002287988,24975.0356568435,24987.9805598064,24994.1127439381,24997.0727449091,24998.5250384522,24999.2479093323,24999.6123565675,24999.7982321948,24999.8940316542,24999.9438818942,24999.9700518168,24999.9839028272,24999.9912895891,,25000,0.508721658948145,0.845693433994482,0.941788539389269,0.976184116250785,0.989737411473481,0.995407867639241,0.997884009151951,0.999001426273738,0.999519222392256,0.999764509757524,0.999882909796366,0.999941001538086,0.999969916373293,0.999984494262701,0.999991929287792,0.999995761266169,0.999997755275767,0.999998802072671,0.999999356113087,0.999999651583563
,Q1Y2,304051.656962034,597043.512331123,677312.226912834,705633.248130143,716698.17849157,721300.133032956,723300.665425761,724200.216496436,724615.820278283,724812.202082345,724906.788863745,724953.107965439,724976.123714417,724987.709683145,724993.610544217,724996.647954102,724998.226653542,724999.054528619,724999.492259635,724999.72548334,,725000,0.419381595809702,0.823508292870515,0.934223761259081,0.973287238800197,0.98854921171251,0.994896735217871,0.997656090242428,0.998896850339911,0.999470096935562,0.999740968389441,0.99987143291551,0.99993532133164,0.999967067192299,0.99998304783882,0.999991186957541,0.999995376488417,0.999997554004885,0.999998695901544,0.999999299668462,0.99999962135633
,Q2Y2,828976.083818368,1410792.13504259,1575537.0662826,1634358.31038018,1657502.5053514,1667175.83150805,1671396.70061187,1673300.31131136,1674181.97752271,1674599.45831105,1674800.90221655,1674899.70680855,1674948.8721909,1674973.65336956,1674986.28934654,1674992.80049088,1674996.18797213,1674997.96598099,1674998.90687429,1674999.40857577,,1675000,0.494911094816936,0.842263961219455,0.940619144049314,0.975736304704586,0.989553734538149,0.995328854631673,0.9978487764847,0.998985260484394,0.999511628371765,0.99976087063346,0.99988113565167,0.999940123467794,0.999969475934867,0.999984270668391,0.999991814535247,0.9999957017856,0.999997724162464,0.99999878566029,0.999999347387639,0.99999964691091
,Q3Y2,994896.351447769,1658811.70917945,1847966.19797228,1915648.81549118,1942313.5211867,1953468.08822386,1958338.51575306,1960536.23740764,1961554.56594716,1962036.93606922,1962269.76472151,1962383.99490333,1962440.85022243,1962469.51381248,1962484.13239571,1962491.66654036,1962495.58691148,1962497.64494401,1962498.73417967,1962499.31505874,,1962500,0.506953554877844,0.845254374104176,0.941638826992243,0.97612678496366,0.989713896146091,0.995397751961202,0.997879498472895,0.998999356640835,0.999518250164155,0.999764043856927,0.999882682660644,0.999940889122718,0.999969859985953,0.999984465636933,0.999991914596542,0.999995753651141,0.999997751292471,0.999998799971468,0.999999354996007,0.999999650985344
,Q4Y2,1017443.31789629,1691386.86798896,1883577.07877854,1952368.23250157,1979474.82294696,1990815.73527848,1995768.0183039,1998002.85254748,1999038.44478451,1999529.01951505,1999765.81959273,1999882.00307617,1999939.83274659,1999968.9885254,1999983.85857558,1999991.52253234,1999995.51055153,1999997.60414534,1999998.71222617,1999999.30316713,,2000000,0.508721658948145,0.845693433994482,0.941788539389269,0.976184116250785,0.989737411473481,0.995407867639241,0.997884009151951,0.999001426273738,0.999519222392257,0.999764509757524,0.999882909796366,0.999941001538086,0.999969916373293,0.999984494262701,0.999991929287792,0.999995761266169,0.999997755275767,0.999998802072671,0.999999356113087,0.999999651583563
,Q1Y3,726109.70240796,1115485.6915077,1229809.56535044,1271139.5872777,1287520.07974223,1294400.79893651,1297414.45310694,1298777.67170788,1299410.60506604,1299710.93017664,1299856.1034739,1299927.42014919,1299962.9569415,1299980.89119882,1299990.04626356,1299994.76860989,1299997.22777989,1299998.51966854,1299999.20386937,1299999.56897338,,1300000,0.5585459249292,0.858065916544387,0.946007357961874,0.977799682521305,0.990400061340176,0.995692922258851,0.998011117774569,0.999059747467603,0.999546619281567,0.999777638597416,0.999889310364535,0.999944169345528,0.999971505339617,0.999985300922173,0.999992343279662,0.999995975853761,0.999997867522989,0.999998861283492,0.999999387591821,0.999999668441058
,Q2Y3,638185.698784122,1165588.83351813,1312235.99612282,1364257.49286347,1384647.8676895,1393147.50497437,1396848.76571627,1398515.34815235,1399286.20739933,1399650.80795555,1399826.56429935,1399912.69569655,1399955.52217264,1399977.09350228,1399988.08592927,1399993.74695678,1399996.69061877,1399998.23493138,1399999.05178992,1399999.48717157,,1400000,0.455846927702944,0.83256345251295,0.937311425802015,0.974469637759621,0.989034191206784,0.995105360695981,0.997749118368764,0.998939534394534,0.999490148142376,0.999750577111108,0.999876117356675,0.999937639783251,0.999968230123317,0.999983638215915,0.99999148994948,0.999995533540561,0.999997636156265,0.999998739236698,0.999999322707084,0.999999633693976
,Q3Y3,1254449.68544836,2127908.24386845,2375469.70360515,2463889.78389138,2498687.00744385,2513232.8149651,2519580.40397574,2522443.40033489,2523769.50056083,2524397.4629451,2524700.48403575,2524849.11688561,2524923.07978789,2524960.36113671,2524979.37157801,2524989.16767814,2524994.26432209,2524996.93949554,2524998.35518588,2524999.11007379,,2525000,0.496811756613211,0.842735938165721,0.940780080635704,0.975797934214409,0.989579012849051,0.995339728699051,0.997853625336926,0.998987485281145,0.999512673489437,0.999761371463405,0.999881379816138,0.999940244311131,0.99996953654966,0.999984301440281,0.999991830327924,0.99999570997154,0.999997728444394,0.999998787919024,0.999999348588468,0.999999647553978
,Q4Y3,1481071.04394739,2471929.98436441,2754143.85655528,2855113.51473158,2894889.63089993,2911528.30880848,2918793.02235416,2922071.04854154,2923589.90950205,2924309.36238092,2924656.61964666,2924826.98826858,2924911.78407157,2924954.53336226,2924976.33550364,2924987.57181456,2924993.41854718,2924996.48781534,2924998.11224624,2924998.97853391,,2925000,0.50634907485381,0.845104268158772,0.941587643266764,0.976107184523618,0.989705856717924,0.995394293609736,0.997877956360397,0.99899864907403,0.99951791777848,0.999763884574672,0.999882605007405,0.999940850690113,0.99996984070823,0.999984455850345,0.999991909573893,0.999995751047712,0.999997749930661,0.999998799253108,0.9999993546141,0.999999650780825
,Q1Y4,1526164.97684444,2537080.30198345,2825365.61816781,2928552.34875236,2969212.23442044,2986223.60291772,2993652.02745585,2997004.27882121,2998557.66717677,2999293.52927257,2999648.7293891,2999823.00461426,2999909.74911988,2999953.4827881,2999975.78786337,2999987.28379851,2999993.2658273,2999996.40621801,2999998.06833926,2999998.95475069,,3000000,0.508721658948145,0.845693433994482,0.941788539389269,0.976184116250785,0.98973741147348,0.995407867639241,0.997884009151951,0.999001426273738,0.999519222392257,0.999764509757524,0.999882909796366,0.999941001538087,0.999969916373293,0.999984494262701,0.999991929287792,0.999995761266169,0.999997755275767,0.999998802072671,0.999999356113087,0.999999651583563
,Q2Y4,1089164.55361194,1673228.53726155,1844714.34802565,1906709.38091655,1931280.11961334,1941601.19840476,1946121.67966041,1948166.50756183,1949115.90759905,1949566.39526496,1949784.15521084,1949891.13022378,1949944.43541225,1949971.33679824,1949985.06939534,1949992.15291483,1949995.84166983,1949997.77950281,1949998.80580405,1949999.35346006,,1950000,0.5585459249292,0.858065916544387,0.946007357961874,0.977799682521305,0.990400061340176,0.995692922258851,0.998011117774569,0.999059747467603,0.999546619281567,0.999777638597416,0.999889310364535,0.999944169345528,0.999971505339617,0.999985300922173,0.999992343279662,0.999995975853762,0.999997867522989,0.999998861283492,0.99999938759182,0.999999668441058
,Q3Y4,957278.548176183,1748383.2502772,1968353.99418423,2046386.2392952,2076971.80153425,2089721.25746156,2095273.1485744,2097773.02222852,2098929.31109899,2099476.21193333,2099739.84644902,2099869.04354483,2099933.28325897,2099965.64025342,2099982.12889391,2099990.62043518,2099995.03592816,2099997.35239707,2099998.57768488,2099999.23075735,,2100000,0.455846927702944,0.83256345251295,0.937311425802015,0.974469637759621,0.989034191206784,0.995105360695981,0.997749118368764,0.998939534394534,0.999490148142376,0.999750577111108,0.999876117356675,0.999937639783251,0.999968230123317,0.999983638215915,0.99999148994948,0.999995533540561,0.999997636156265,0.999998739236698,0.999999322707084,0.999999633693976
,Q4Y4,1881674.52817254,3191862.36580267,3563204.55540773,3695834.67583707,3748030.51116578,3769849.22244766,3779370.60596361,3783665.10050234,3785654.25084124,3786596.19441765,3787050.72605362,3787273.67532841,3787384.61968184,3787440.54170507,3787469.05736701,3787483.75151721,3787491.39648314,3787495.4092433,3787497.53277882,3787498.66511069,,3787500,0.496811756613211,0.842735938165721,0.940780080635704,0.975797934214409,0.989579012849051,0.995339728699051,0.997853625336926,0.998987485281145,0.999512673489437,0.999761371463405,0.999881379816138,0.999940244311131,0.99996953654966,0.999984301440281,0.999991830327924,0.99999570997154,0.999997728444394,0.999998787919024,0.999999348588468,0.999999647553978
,Q1Y5,2221606.56592109,3707894.97654661,4131215.78483293,4282670.27209737,4342334.44634989,4367292.46321271,4378189.53353124,4383106.57281231,4385384.86425308,4386464.04357137,4386984.92946999,4387240.48240287,4387367.67610736,4387431.80004339,4387464.50325546,4387481.35772184,4387490.12782077,4387494.73172301,4387497.16836936,4387498.46780087,,4387500,0.506349074853809,0.845104268158772,0.941587643266764,0.976107184523617,0.989705856717924,0.995394293609736,0.997877956360397,0.99899864907403,0.99951791777848,0.999763884574672,0.999882605007405,0.999940850690113,0.99996984070823,0.999984455850345,0.999991909573893,0.999995751047712,0.999997749930661,0.999998799253108,0.9999993546141,0.999999650780825
,Q2Y5,2289247.46526665,3805620.45297517,4238048.42725171,4392828.52312853,4453818.35163066,4479335.40437658,4490478.04118378,4495506.41823182,4497836.50076515,4498940.29390886,4499473.09408365,4499734.50692139,4499864.62367982,4499930.22418215,4499963.68179506,4499980.92569776,4499989.89874095,4499994.60932702,4499997.10250889,4499998.43212603,,4500000,0.508721658948145,0.845693433994482,0.941788539389269,0.976184116250785,0.989737411473481,0.995407867639241,0.997884009151951,0.999001426273738,0.999519222392256,0.999764509757524,0.999882909796366,0.999941001538086,0.999969916373293,0.999984494262701,0.999991929287792,0.999995761266169,0.999997755275767,0.999998802072671,0.999999356113087,0.999999651583563
,Q3Y5,1633746.83041791,2509842.80589233,2767071.52203848,2860064.07137482,2896920.17942001,2912401.79760714,2919182.51949061,2922249.76134274,2923673.86139858,2924349.59289744,2924676.23281626,2924836.69533567,2924916.65311838,2924957.00519736,2924977.60409301,2924988.22937225,2924993.76250474,2924996.66925421,2924998.20870607,2924999.03019009,,2925000,0.5585459249292,0.858065916544387,0.946007357961873,0.977799682521305,0.990400061340176,0.995692922258851,0.998011117774569,0.999059747467603,0.999546619281567,0.999777638597416,0.999889310364535,0.999944169345528,0.999971505339617,0.999985300922173,0.999992343279662,0.999995975853761,0.999997867522989,0.999998861283492,0.99999938759182,0.999999668441058
,Q4Y5,1435917.82226427,2622574.87541579,2952530.99127635,3069579.35894281,3115457.70230137,3134581.88619234,3142909.72286161,3146659.53334278,3148393.96664849,3149214.31789999,3149609.76967353,3149803.56531724,3149899.92488845,3149948.46038013,3149973.19334086,3149985.93065277,3149992.55389224,3149996.0285956,3149997.86652732,3149998.84613603,,3150000,0.455846927702944,0.83256345251295,0.937311425802015,0.974469637759621,0.989034191206784,0.995105360695981,0.997749118368764,0.998939534394534,0.999490148142376,0.999750577111108,0.999876117356676,0.999937639783251,0.999968230123317,0.999983638215915,0.99999148994948,0.999995533540561,0.999997636156265,0.999998739236698,0.999999322707084,0.999999633693976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tuition -- Gross Case Incurred ($),,,,,,,,,,,,,,,,,,,,,,Tuition -- Gross Case Incurred (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,Q1Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q2Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q3Y1,11606.8684224404,12499.620406662,12499.9993134015,12499.9999977907,12499.9999999899,12499.9999999999,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,,12500,0.928549473795235,0.999969632532959,0.99999994507212,0.999999999823259,0.999999999999188,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y1,23902.6473039308,24999.5210083658,24999.9991212042,24999.9999971434,24999.9999999868,24999.9999999999,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,,25000,0.956105892157232,0.999980840334634,0.99999996484817,0.999999999885737,0.999999999999471,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y2,673887.278960596,724978.263781437,724999.960671688,724999.999873425,724999.999999419,724999.999999997,725000,725000,725000,725000,725000,725000,725000,725000,725000,725000,725000,725000,725000,725000,,725000,0.929499695118063,0.999970019008879,0.999999945754052,0.999999999825414,0.999999999999198,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y2,1594588.26477286,1674965.10561009,1674999.93617667,1674999.99979299,1674999.99999904,1674999.99999999,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,1675000,,1675000,0.951992993894247,0.999979167528414,0.99999996189652,0.999999999876412,0.999999999999429,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y2,1875324.44766999,1962461.97886416,1962499.93027293,1962499.99977342,1962499.99999895,1962499.99999999,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,1962500,,1962500,0.955579336392353,0.999980626172819,0.999999964470283,0.999999999884543,0.999999999999466,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y2,1912211.78431446,1999961.68066927,1999999.92969634,1999999.99977147,1999999.99999894,1999999.99999999,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,,2000000,0.956105892157232,0.999980840334634,0.99999996484817,0.999999999885737,0.999999999999471,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y3,1262227.1526578,1299982.9378962,1299999.96814586,1299999.99989519,1299999.99999951,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,,1300000,0.970943963582922,0.999986875304767,0.999999975496812,0.999999999919378,0.999999999999623,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y3,1316503.11433053,1399964.21022715,1399999.9349666,1399999.99979005,1399999.99999903,1399999.99999999,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,1400000,,1400000,0.940359367378948,0.999974435876534,0.99999995354757,0.999999999850035,0.999999999999309,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y3,2405211.54172936,2524947.97930941,2524999.90481441,2524999.99969118,2524999.99999857,2524999.99999999,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,2525000,,2525000,0.95255902642747,0.9999793977463,0.999999962302738,0.999999999877695,0.999999999999435,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y3,2794543.00318275,2924943.11739368,2924999.89569769,2924999.99966109,2924999.99999843,2924999.99999999,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,2925000,,2925000,0.955399317327437,0.999980552955104,0.999999964341091,0.999999999884135,0.999999999999464,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q1Y4,2868317.67647169,2999942.5210039,2999999.89454451,2999999.99965721,2999999.99999841,2999999.99999999,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,,3000000,0.956105892157232,0.999980840334634,0.99999996484817,0.999999999885737,0.999999999999471,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q2Y4,1893340.7289867,1949974.4068443,1949999.95221878,1949999.99984279,1949999.99999926,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,1950000,,1950000,0.970943963582922,0.999986875304767,0.999999975496812,0.999999999919378,0.999999999999623,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q3Y4,1974754.67149579,2099946.31534072,2099999.9024499,2099999.99968507,2099999.99999855,2099999.99999999,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,,2100000,0.940359367378948,0.999974435876534,0.99999995354757,0.999999999850035,0.999999999999309,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Q4Y4,3607817.31259404,3787421.96896411,3787499.85722162,3787499.99953677,3787499.99999786,3787499.99999999,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,3787500,,3787500,0.95255902642747,0.9999793977463,0.999999962302737,0.999999999877695,0.999999999999435,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
