RowID,Metric,Q1 Y1,Q2 Y1,Q3 Y1,Q4 Y1,Y1 Total,Q1 Y2,Q2 Y2,Q3 Y2,Q4 Y2,Y2 Total,Q1 Y3,Q2 Y3,Q3 Y3,Q4 Y3,Y3 Total,Q1 Y4,Q2 Y4,Q3 Y4,Q4 Y4,Y4 Total,Q1 Y5,Q2 Y5,Q3 Y5,Q4 Y5,Y5 Total,Q1 Y6,Q2 Y6,Q3 Y6,Q4 Y6,Y6 Total,Q1 Y7,Q2 Y7,Q3 Y7,Q4 Y7,Y7 Total,Q1 Y8,Q2 Y8,Q3 Y8,Q4 Y8,Y8 Total,Q1 Y9,Q2 Y9,Q3 Y9,Q4 Y9,Y9 Total,Q1 Y10,Q2 Y10,Q3 Y10,Q4 Y10,Y10 Total,Q1 Y11,Q2 Y11,Q3 Y11,Q4 Y11,Y11 Total,Q1 Y12,Q2 Y12,Q3 Y12,Q4 Y12,Y12 Total,Q1 Y13,Q2 Y13,Q3 Y13,Q4 Y13,Y13 Total,Q1 Y14,Q2 Y14,Q3 Y14,Q4 Y14,Y14 Total,Q1 Y15,Q2 Y15,Q3 Y15,Q4 Y15,Y15 Total,Q1 Y16,Q2 Y16,Q3 Y16,Q4 Y16,Y16 Total,Q1 Y17,Q2 Y17,Q3 Y17,Q4 Y17,Y17 Total,Q1 Y18,Q2 Y18,Q3 Y18,Q4 Y18,Y18 Total,Q1 Y19,Q2 Y19,Q3 Y19,Q4 Y19,Y19 Total,Q1 Y20,Q2 Y20,Q3 Y20,Q4 Y20,Y20 Total,Q1 Y21,Q2 Y21,Q3 Y21,Q4 Y21,Y21 Total,Tail
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_SEC_G_WP,Gross Written Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_G_UNCLOSEDCT_10,Other Long Tail,0,0,0,0,0,1.87413728477053,13.0938804611586,46.6003667045525,124.302955211321,124.302955211321,263.982081254849,468.926095865571,738.514072571429,1065.36825154872,1065.36825154872,1447.24165848771,1894.35570762985,2419.72103069652,3039.38263137943,3039.38263137943,3772.81113738776,4643.46160377453,5679.49979229114,6914.70617961092,6914.70617961092,6563.39242617054,6163.1661336669,5746.19512906184,5335.2500583392,5335.2500583392,4942.7398144885,4574.53455714704,4232.76342387707,3917.49542723841,3917.49542723841,3627.70888719162,3361.84526431889,3118.12397215677,2894.71930894057,2894.71930894057,2689.85650549474,2501.86188707545,2329.18606139699,2170.41096544683,2170.41096544683,2024.24816619044,1889.53242637177,1765.21293284512,1650.34360967438,1650.34360967438,1544.07334284846,1445.63657975397,1354.34454505312,1269.577180882,1269.577180882,1190.77583989105,1117.43671392836,1049.10495625592,985.369443042262,985.369443042262,925.858115446394,870.233843728047,818.190757505949,769.450990304368,769.450990304368,723.76179112155,680.892960465962,640.634572873293,602.794952194929,602.794952194929,567.198869868515,533.685939919889,502.109187607787,472.333771427383,472.333771427383,444.235840663951,417.701512864217,392.625957501463,368.912573781739,368.912573781739,346.472251999804,325.222709131218,305.087890463287,285.997430043524,285.997430043524,267.886163577571,250.693688154812,234.363963833478,218.844952689408,218.844952689408,204.088291434663,190.048994152778,176.685182084583,163.957837739005,163.957837739005,151.83058090307,140.269464389649,129.242787594658,118.720926141573,118.720926141573,0,0,0,0,0,-6914.70617961092
QS_G_UNCLOSEDCT_TOTAL,Total Gross Unclosed Count,0,0,422.481881914341,940.195131767662,940.195131767662,1354.72037433514,1969.03659441675,2954.3221669941,3947.14621251044,3947.14621251044,4756.29624270438,5759.76455918719,7170.28062683398,9088.75943740533,9088.75943740533,10997.6128411432,12589.9810193701,14504.9550811096,17196.953109756,17196.953109756,20769.6657377171,24537.5895016956,27939.1183219127,32048.6181510631,32048.6181510631,26708.2289206117,23787.6751098613,21617.7407921714,19802.2818409241,19802.2818409241,18207.7196324397,16778.3384594562,15485.4862249982,14311.084037297,14311.084037297,13241.7267707088,12266.4272086943,11375.7010692225,10561.1665932689,10561.1665932689,9815.34379331824,9131.53565354521,8503.742999109,7926.59252657772,7926.59252657772,7395.27296670062,6905.47693968882,6453.34775525355,6035.43093718368,6035.43093718368,5648.63033966166,5290.16867409961,4957.55219596407,4648.53924846882,4648.53924846882,4361.11233159958,4093.453357608,3843.92176215412,3611.03515823963,3611.03515823963,3393.45224366238,3189.95769884093,2999.44883843648,2820.92380592441,2820.92380592441,2653.47112438361,2496.26043888531,2348.53430583333,2209.60090244331,2209.60090244331,2078.82754534926,1955.63492124473,1839.49194467223,1729.91116875011,1729.91116875011,1626.44468393992,1528.68044807548,1436.23899794165,1348.77049884319,1348.77049884319,1265.9520939577,1187.48551992842,1113.09495921235,1042.52510323768,1042.52510323768,975.539403511302,911.918490511575,851.458742556348,793.970988896578,793.970988896578,739.279333089742,687.220084289436,637.640785476124,590.399328874561,590.399328874561,545.363149877095,502.408491738953,461.419734145524,422.288779489201,422.288779489201,0,0,0,0,0,-32048.6181510631
QS_SEC_C_IBNRCT,Ceded IBNR Count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_C_IBNRCT_1,Refund Protection,0,0,7.35883115753322,5.2637923757141,5.2637923757141,5.57558208152943,5.81316196740022,10.5964251936521,6.84302987147748,6.84302987147748,5.81328468340325,7.24815708227152,7.55711050465425,13.7753527516925,13.7753527516925,8.89593883292127,7.55727008842359,9.42260420695311,9.82424365605038,9.82424365605038,17.9079585772006,11.5647204827983,9.82445111495144,12.2493854690383,12.2493854690383,1.08765752156614E-03,5.5205964599736E-07,5.58429746888578E-10,9.09494701772928E-13,9.09494701772928E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2493854690383
QS_C_IBNRCT_2,Accident and Injury,0,0,171.291972706091,301.558215655055,301.558215655055,270.873985359702,277.596314369582,428.810805948117,494.387119404217,494.387119404217,447.777842397063,395.267743885842,382.388182799256,525.177340926193,525.177340926193,581.540538792124,522.786110173998,459.844528967998,440.030227222357,440.030227222357,584.825243605873,639.769029430226,574.54257367124,505.478593568581,505.478593568581,359.211719708588,274.706300366681,219.004288840194,179.461752331904,179.461752331904,150.017535802063,127.335828558173,109.409480260613,94.9520799110333,94.9520799110333,83.0990682340953,73.2473750773102,64.9634901061354,57.9279389268422,57.9279389268422,51.9002953703989,46.6963445039646,42.172726360448,38.2163429442594,38.2163429442594,34.7368872473266,31.6614706823702,28.930692468231,26.4957194733806,26.4957194733806,24.3160866407206,22.3580194190076,20.5931397623585,18.9974576388167,18.9974576388167,17.550577579631,16.2350689554887,15.0359621584407,13.940342500046,13.940342500046,12.9370205974519,12.0162631074104,11.1695714273642,10.389498787109,10.389498787109,9.66949826602968,9.00379587440148,8.38728406469954,7.81543198574627,7.81543198574627,7.28420952804254,6.79002278383678,6.32965899829924,5.90023944656468,5.90023944656468,5.49917895694216,5.12415102904015,4.77305767953112,4.44400329699465,4.44400329699465,4.13527190802142,3.84530735550243,3.57269597071399,3.31615138736379,3.31615138736379,3.07450120067597,2.84667522014161,2.63169510244961,2.42866518277879,2.42866518277879,2.23676434910931,2.05523882653097,1.88339575726468,1.7205974780295,1.7205974780295,1.56625640982111,1.41983048663133,1.28081905938598,1.1487592197218,1.1487592197218,0,0,0,0,0,-505.478593568581
QS_C_IBNRCT_3,Event Cancellation,0,0,2.89262231035111,3.22614970075762,3.22614970075762,4.03171774251246,5.08633532306931,6.14097699266915,7.19561867507127,7.19561867507127,6.51468697127598,8.06344157393187,10.1726706494087,12.2819539853417,12.2819539853417,14.3912373501421,13.0293739425529,16.1268831478646,20.3453412988174,20.3453412988174,24.5639079706834,28.7824747002833,26.0587478851057,32.2537662957302,32.2537662957302,2.86300468633272E-03,1.45291323860874E-06,1.47247192217037E-09,1.81898940354586E-12,1.81898940354586E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.2537662957302
QS_C_IBNRCT_4,Event Liability,0,0,89.5538194170838,307.496221740944,307.496221740944,642.535497702302,1094.01295627901,1616.42357067502,2145.25990060985,2145.25990060985,2554.55162422537,3031.34590582006,3754.45107829834,4639.26455210251,4639.26455210251,5556.5534894296,6252.35368573057,7098.42542513026,8450.20481580432,8450.20481580432,10136.5837679738,11897.479940408,13223.6058071017,14857.3426672447,14857.3426672447,13496.8003232509,12173.0863141543,10975.3154798222,9915.42903885648,9915.42903885648,8983.17356248011,8163.16504505696,7440.11606611341,6800.36423805851,6800.36423805851,6232.16499225433,5725.57516937769,5272.22031630333,4865.04873310672,4865.04873310672,4498.10961399035,4166.36411379611,3865.52854653241,3591.94574970286,3591.94574970286,3342.48001819879,3114.43133207361,2905.46521621665,2713.55521342405,2713.55521342405,2536.93552954412,2374.06189423247,2223.57907528802,2084.29380017301,2084.29380017301,1955.15208883538,1835.220200101,1723.66855054838,1619.7580887603,1619.7580887603,1522.82870621102,1432.28934432357,1347.6095197418,1268.31203997004,1268.31203997004,1193.96672185658,1124.18495797655,1058.61500239656,996.937868824305,996.937868824305,938.863751741075,884.128895553,832.492848690621,783.736049417912,783.736049417912,737.657698268551,694.073878816969,652.815894162533,613.72879125689,613.72879125689,576.670049197561,541.508410978022,508.122841030799,476.4015933132,476.4015933132,446.241376737715,417.546606497854,390.228731334973,364.205628072759,364.205628072759,339.401055845556,315.744163393716,293.169043616042,271.614330276057,271.614330276057,251.022832370189,231.341202198368,212.519633639262,194.511587535842,194.511587535842,0,0,0,0,0,-14857.3426672447
QS_C_IBNRCT_5,Travel,0,0,2.16946673276333,3.72129231522624,3.72129231522624,3.59330586756823,4.23863538309718,5.11748083925829,5.27319331831734,5.27319331831734,7.44267513679972,7.18661178332627,8.47727076624483,10.2349616785166,10.2349616785166,10.5463866366354,14.8853502735997,14.3732235666521,16.9545415324897,16.9545415324897,20.4699233570327,21.0927732732716,29.7707005471993,28.7464471333042,28.7464471333042,2.56673752119241E-03,1.30702028400265E-06,1.32877175929025E-09,2.72848410531878E-12,2.72848410531878E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.7464471333042
QS_C_IBNRCT_6,Tuition,0,0,0.019284148735674,2.34360795452848E-02,2.34360795452848E-02,1.10334881081499,1.72153991108068,1.86245348950979,1.87491733536115,1.87491733536115,0.795006216671624,1.79668361106297,2.56377253397659,2.78745334806257,2.78745334806257,2.8123754004738,1.19250932468685,2.69502541659426,3.845658800965,3.845658800965,4.18118002209394,4.21856310071053,1.78876398703028,4.04253812489128,4.04253812489128,3.55668795691599E-04,1.79554717760766E-07,1.81216819328256E-10,2.27373675443232E-13,2.27373675443232E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04253812489128
QS_C_IBNRCT_7,Builders Risk,0,0,0.506377982117267,2.24723573426677,2.24723573426677,7.75620963434183,17.5792587286995,30.214283576365,43.5933022008007,43.5933022008007,50.3588025955904,55.051635779671,63.0864691441295,74.9545484431204,74.9545484431204,93.2567646662901,103.455332286867,111.3939781506,126.80101703136,126.80101703136,150.222338320885,186.672915091435,206.993144469637,222.831263467453,222.831263467453,82.8342563663825,35.2021640917201,15.9298235186611,7.51308332100007,7.51308332100007,3.65367593566202,1.82030984654966,0.925120798410489,0.478146201627169,0.478146201627169,0.250749350942669,0.133188855495519,7.15540190169577E-02,3.88366143872645E-02,3.88366143872645E-02,2.12754273497922E-02,1.17543513238161E-02,6.54496885294975E-03,3.67071781283812E-03,3.67071781283812E-03,2.07256398107347E-03,1.17756420809201E-03,6.72991612191254E-04,3.86750341249353E-04,3.86750341249353E-04,2.23414500396757E-04,1.29696679550761E-04,7.5643604986908E-05,4.4313965645415E-05,4.4313965645415E-05,2.60700649050705E-05,1.53989999489568E-05,9.13091957954748E-06,5.43421651855169E-06,5.43421651855169E-06,3.24559050568496E-06,1.94501967598626E-06,1.16942169370304E-06,7.05313595972257E-07,7.05313595972257E-07,4.26685573984287E-07,2.58881755144102E-07,1.57514477905352E-07,9.61008481681347E-08,9.61008481681347E-08,5.8786099543795E-08,3.60525973519543E-08,2.21650680032326E-08,1.36603830469539E-08,1.36603830469539E-08,8.43851921672467E-09,5.22436494065914E-09,3.24143911711872E-09,2.0158950064797E-09,2.0158950064797E-09,1.25601218314841E-09,7.84439180279151E-10,4.90445017931052E-10,3.07181835523807E-10,3.07181835523807E-10,1.93040250451304E-10,1.20962795335799E-10,7.70796759752557E-11,4.82032191939652E-11,4.82032191939652E-11,3.02406988339499E-11,1.93267624126747E-11,1.20508047984913E-11,7.73070496506989E-12,7.73070496506989E-12,5.6843418860808E-12,3.41060513164848E-12,1.81898940354586E-12,6.82121026329696E-13,6.82121026329696E-13,0,0,0,0,0,-222.831263467453
QS_C_IBNRCT_8,Credit and Surety,0,0,0,0.458408513015937,0.458408513015937,2.59392329852029,7.98495729921788,17.3915628398719,29.7015232708592,29.7015232708592,41.0519214122485,50.1123234691634,60.0163511073146,73.3687228405927,73.3687228405927,91.7829945315979,109.913368575681,124.499793118268,141.481756663604,141.481756663604,165.871071085026,200.76668260457,235.389424137987,263.156949450009,263.156949450009,215.785237810574,182.84937590583,158.321653486699,139.167710592317,139.167710592317,123.71978354418,110.963718535271,100.23780277352,91.0875218257823,91.0875218257823,83.1881919187979,76.3005637718471,70.2438361950063,64.8784808060464,64.8784808060464,60.0948922624628,55.8056491591731,51.9400946800378,48.4404538613426,48.4404538613426,45.2589958623022,42.355923406828,39.6977785460589,37.256221653334,37.256221653334,35.0070845701772,32.9296280450352,31.0059534035922,29.2205320444224,29.2205320444224,27.5598259270595,26.0119790317924,24.5665646843389,23.2143772276052,23.2143772276052,21.9472591745632,20.757956956593,19.6399998752192,18.5875980020624,18.5875980020624,17.5955556446852,16.659197671574,15.7743065163118,14.9370680947399,14.9370680947399,14.1440251960331,13.3920371688641,12.6782449321522,12.0000405075488,12.0000405075488,11.3550404064948,10.7410623150321,10.1561046097281,9.59832831212555,9.59832831212555,9.06604115017467,8.55768344567105,8.07181558874731,7.60710689555879,7.60710689555879,7.16232567467284,6.73633035238197,6.32806152797968,5.93653484767606,5.93653484767606,5.5608346007765,5.20010795449173,4.85355975461175,4.52044782858832,4.52044782858832,4.20007873555892,3.89180391471837,3.59501618938214,3.30914658920483,3.30914658920483,0,0,0,0,0,-263.156949450009
QS_C_IBNRCT_9,Other Short Tail,0,0,0,0,0,2.93286536037506,16.8818989629856,49.6731908749177,116.288257389009,116.288257389009,209.310200417378,313.912305763595,424.262176920424,529.667074621789,529.667074621789,640.212391826341,769.485710025465,923.741956277682,1108.60164250788,1108.60164250788,1330.35806766384,1596.44182057349,1915.73439156474,2298.88276545916,2298.88276545916,444.745634387149,110.865749627425,30.9015705102611,9.253241003109,9.253241003109,2.91950284674749,0.959528403003787,0.326044974081015,0.113937933092529,0.113937933092529,4.07875143937417E-02,1.49123221854097E-02,5.55503807481728E-03,2.10433266693144E-03,2.10433266693144E-03,8.09349294286221E-04,3.15625795337837E-04,1.24661371955881E-04,4.9818612751551E-05,4.9818612751551E-05,2.01272778213024E-05,8.21467983769253E-06,3.38475365424529E-06,1.40714837471023E-06,1.40714837471023E-06,5.89941919315606E-07,2.49303411692381E-07,1.06145307654515E-07,4.55183908343315E-08,4.55183908343315E-08,1.96523615159094E-08,8.53833626024425E-09,3.72892827726901E-09,1.64072844199836E-09,1.64072844199836E-09,7.27595761418343E-10,3.27418092638254E-10,1.41881173476577E-10,6.54836185276508E-11,6.54836185276508E-11,2.91038304567337E-11,1.09139364212751E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2298.88276545916
QS_C_IBNRCT_10,Other Long Tail,0,0,0,0,0,1.86570457118925,12.936137285432,45.6027047028187,120.533649833022,120.533649833022,253.266370025606,444.270592123296,690.487696101352,982.817196905153,982.817196905153,1318.18010156426,1706.37631190672,2159.57460393362,2692.32920070062,2692.32920070062,3321.93602194647,4068.96398241435,4957.92421628118,6018.08115169119,6018.08115169119,5473.80270606503,4930.09001048723,4434.8358171485,3996.31747784527,3996.31747784527,3611.2253713864,3273.35460551759,2976.2956426049,2714.24881112527,2714.24881112527,2482.20818331482,2275.93342529954,2091.85738756207,1926.98245083813,1926.98245083813,1778.78524209145,1645.13486988881,1524.2248699905,1414.51734680104,1414.51734680104,1314.69738525033,1223.63589102108,1140.35926279707,1064.02457370673,1064.02457370673,993.899189747049,929.343965521018,869.799331312619,814.773724776552,814.773724776552,763.833931091355,716.596982841769,672.723339930213,631.911124380191,631.911124380191,593.891228110759,558.423146089476,525.291414632648,494.302556510736,494.302556510736,465.282452095901,438.074069962555,412.535501825452,388.538256024524,388.538256024524,365.965771373289,344.71211941859,324.680868281314,305.784085474029,305.784085474029,287.941460590518,271.07953166973,255.131001460199,240.034131838182,240.034131838182,225.732206333357,212.173052147096,199.308614256311,187.094575218264,187.094575218264,175.490015159602,164.457107171394,153.960843962241,143.968792160477,143.968792160477,134.450871118863,125.379153472471,116.727685042694,108.472321976018,108.472321976018,100.590583261751,93.0615169948387,85.865578942432,78.9845221407022,78.9845221407022,0,0,0,0,0,-6018.08115169119
QS_C_IBNRCT_TOTAL,Total Ceded IBNR Count,0,0,273.792374454676,623.994752114525,623.994752114525,942.862140428856,1443.85119550958,2211.8334551322,2970.95051190798,2970.95051190798,3576.88241408141,4314.25540089222,5403.4627788251,6864.32915760297,6864.32915760297,8318.17221903039,9501.03502232857,10920.0980219165,13010.4184452185,13010.4184452185,15756.9194805229,18655.7529020792,21181.6322207608,24243.0655279041,24243.0655279041,20073.1867506572,17706.7999181247,15834.30863333,14247.1423039501,14247.1423039501,12874.7094319952,11677.5990359175,10627.3101575249,9701.24473505532,9701.24473505532,8880.95197258738,8151.20463470407,7499.36213922364,6914.87854462479,6914.87854462479,6388.9121284913,5914.01304732518,5483.87290719361,5093.12361384593,5093.12361384593,4737.17537925001,4412.08580296279,4114.45362640438,3841.33211641499,3841.33211641499,3590.15811450651,3358.69363716352,3144.97757551634,2947.28555899229,2947.28555899229,2764.09644952314,2594.06424633759,2435.99442645602,2288.823938304,2288.823938304,2151.60421734011,2023.4867124224,1903.7105068466,1791.59169397533,1791.59169397533,1686.51422828991,1587.92202174398,1495.31209496053,1408.22862502542,1408.22862502542,1326.25775789723,1249.02307496034,1176.18162092455,1107.42041485971,1107.42041485971,1042.45337823094,981.018623835996,922.876057915233,867.805254706209,867.805254706209,815.60356859037,766.084453927076,719.075966847062,674.419426814694,674.419426814694,631.968218772859,591.586719241893,553.14933192772,516.53962026374,516.53962026374,481.649525914335,448.378663647229,416.633684170625,386.327697558701,386.327697558701,357.379750777325,329.714353594559,303.261047830464,277.954015485472,277.954015485472,0,0,0,0,0,-24243.0655279041
QS_SEC_C_UNCLOSEDCT,Ceded Unclosed Count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_C_UNCLOSEDCT_1,Refund Protection,0,0,80.5583223693878,107.016283312139,107.016283312139,102.283019434122,108.926415526965,162.909747480355,154.414345047851,154.414345047851,121.955733732278,130.153802248941,141.032777518995,211.661585693993,211.661585693993,200.714949023067,158.539412481332,169.200591670985,183.343467144878,183.343467144878,275.160613303168,260.929734080653,206.101388691109,219.960843973438,219.960843973438,52.6108824196954,15.5637569557648,5.0626305432188,1.7509027580918,1.7509027580918,0.633349765917956,0.237302252081463,9.15074217209622E-02,3.61528330022338E-02,3.61528330022338E-02,1.45848375959758E-02,5.99254216467671E-03,2.5025397671925E-03,1.06044920448767E-03,1.06044920448767E-03,4.55346364105935E-04,1.97896019926702E-04,8.69661844262737E-05,3.86114797947812E-05,3.86114797947812E-05,1.7306841982645E-05,7.82666120358044E-06,3.56900545739336E-06,1.64025550475344E-06,1.64025550475344E-06,7.59406248107553E-07,3.54048097506166E-07,1.66156496561598E-07,7.84666553954594E-08,7.84666553954594E-08,3.72783688362688E-08,1.7811544239521E-08,8.55652615427971E-09,4.13183443015441E-09,4.13183443015441E-09,2.00543581740931E-09,9.77706804405898E-10,4.79303707834333E-10,2.35559127759188E-10,2.35559127759188E-10,1.17324816528708E-10,5.72981662116945E-11,3.00133251585066E-11,1.45519152283669E-11,1.45519152283669E-11,5.45696821063757E-12,3.63797880709171E-12,2.72848410531878E-12,2.72848410531878E-12,2.72848410531878E-12,9.09494701772928E-13,9.09494701772928E-13,9.09494701772928E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-219.960843973438
QS_C_UNCLOSEDCT_2,Accident and Injury,0,0,195.741567443561,405.82647302848,405.82647302848,420.705115178198,448.632599579829,644.148030597833,784.767071401614,784.767071401614,771.707239244358,729.229941386004,714.355746407229,884.582821095629,884.582821095629,1003.97994772796,967.192036083525,903.510037752948,871.937235568686,871.937235568686,1037.2008097721,1151.08551427678,1102.59534547454,1027.19630022354,1027.19630022354,840.892964679976,703.191733642423,598.653361841805,516.738836577337,516.738836577337,450.939154094131,397.041623416043,352.192293925398,314.383581426318,314.383581426318,282.159242021559,254.435832532909,230.389952259124,209.384409876893,209.384409876893,190.918370700219,174.592797493553,160.085940553559,147.13560493677,147.13560493677,135.526093500233,125.078441599337,115.643010945379,107.093801665575,107.093801665575,99.3240339890394,92.2426804734628,85.7717184243288,79.8439339670804,79.8439339670804,74.4011529293084,69.3928050059571,64.7747504067438,60.508314869222,60.508314869222,56.5594913016098,52.8982755983152,49.4981111900693,46.3354222460362,46.3354222460362,43.3892195647886,40.6407663839668,38.0732938308356,35.6717576947763,35.6717576947763,33.4226297518112,31.3137181038992,29.3340119818922,27.4735472545017,27.4735472545017,25.7232895271027,24.0750322355289,22.5213075654415,21.0553083768164,21.0553083768164,19.6708196002501,18.3621578093366,17.1241178703167,15.9519257344805,15.9519257344805,14.8411965758364,13.787897591777,12.7883148811811,11.8390238962056,11.8390238962056,10.9368630331296,10.0789099864305,9.26246054025614,8.48500951415645,8.48500951415645,7.74423361653862,7.03797599059089,6.36423226452371,5.7211379411051,5.7211379411051,0,0,0,0,0,-1027.19630022354
QS_C_UNCLOSEDCT_3,Event Cancellation,0,0,31.6660072206713,54.732551988952,54.732551988952,68.1151515677134,86.7637681773422,106.518182077669,126.571469233527,126.571469233527,127.71601657371,141.649870552289,175.300199532523,213.65206276575,213.65206276575,253.366380620814,255.515963634109,283.332170425628,350.613231635723,350.613231635723,427.309309110438,506.734893265638,511.032818379966,566.664718722995,566.664718722995,134.426565147568,39.5465770521796,12.806814666641,4.41264123962083,4.41264123962083,1.59097453075356,0.594378258556389,0.228603484601081,9.01020136179795E-02,9.01020136179795E-02,3.62695535359308E-02,1.48720185388811E-02,6.19894332794502E-03,2.62214111990033E-03,2.62214111990033E-03,1.12404262745258E-03,4.87744759084308E-04,2.1402087622846E-04,9.488645264355E-05,9.488645264355E-05,4.2473331632209E-05,1.91827912203735E-05,8.73661065270426E-06,4.01041961595183E-06,4.01041961595183E-06,1.85462067747721E-06,8.6370073404396E-07,4.04906131734606E-07,1.91021172213368E-07,1.91021172213368E-07,9.06593413674273E-08,4.32737579103559E-08,2.07683115149848E-08,1.00199031294324E-08,1.00199031294324E-08,4.85943019157276E-09,2.36650521401316E-09,1.15778675535694E-09,5.67524693906307E-10,5.67524693906307E-10,2.81943357549608E-10,1.40971678774804E-10,6.73026079311967E-11,3.45607986673713E-11,3.45607986673713E-11,1.81898940354586E-11,1.00044417195022E-11,4.54747350886464E-12,9.09494701772928E-13,9.09494701772928E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-566.664718722995
QS_C_UNCLOSEDCT_4,Event Liability,0,0,89.9585896689856,313.651198294163,313.651198294163,666.755812026774,1154.11076256721,1734.11390833564,2342.69373421857,2342.69373421857,2849.83303080027,3433.11251030688,4272.32969310141,5294.70732019172,5294.70732019172,6378.21495210425,7265.94345190672,8314.42499885539,9883.64080904506,9883.64080904506,11827.886595664,13902.6734607149,15593.624300778,17613.1976081574,17613.1976081574,16634.8229989736,15575.3825951887,14501.0172154341,13457.2719054201,13457.2719054201,12468.2034266056,11544.4423033187,10688.9989120642,9900.74027514389,9900.74027514389,9176.39134539426,8511.67498515479,7901.95603402554,7342.59967528809,7342.59967528809,6829.16263125012,6357.4887378096,5923.7492737564,5524.45040932308,5524.45040932308,5156.4231033012,4816.80378602762,4503.01078751503,4212.71942903401,4212.71942903401,3943.83745172796,3694.48169723923,3462.95649527241,3247.73393717745,3247.73393717745,3047.43605274082,2860.81881594272,2686.75785739391,2524.23573957211,2524.23573957211,2372.33064522434,2230.20633273465,2097.1032207315,1972.33047515422,1972.33047515422,1855.2589838537,1745.31511563796,1641.97517196343,1544.76044994253,1544.76044994253,1453.23284486806,1366.99092901911,1285.66645114234,1208.92120775522,1208.92120775522,1136.44424336819,1067.94934195036,1003.17277654565,941.871287957303,941.871287957303,883.820266927167,828.812117303525,776.654780372875,727.170402876174,727.170402876174,680.19413328169,635.573032682474,593.165088259757,552.838318632988,552.838318632988,514.469961627885,477.945736057158,443.159170043786,410.010989239974,410.010989239974,378.408559020321,348.265375368046,319.500599738381,292.038633683136,292.038633683136,0,0,0,0,0,-17613.1976081574
