,Curve Reference,,,,,,,,,,
,Development Patterns -- Cumulative % of Ultimate by Trend Level,,,,,,,,,,
,,,,,,,,,,,
,PROPERTY -- Paid Loss Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,6,0.671253346243754,0.536553273571571,0.416076987181845,0.266349363861383,0.116716759565113,9.73916111714888E-02,8.01904548762792E-02,6.50368517059155E-02,5.17516566573043E-02,4.03303494265103E-02
,9,0.774804529710036,0.641593202554529,0.524133656033873,0.378659129798989,0.206762435926311,0.179209326356379,0.153584174520788,0.130241384909393,0.108985263745177,8.96683202980044E-02
,12,0.83542845127544,0.710736778853933,0.600497492306118,0.466143294927469,0.290478639458408,0.257986936348254,0.226873923905226,0.197939879285621,0.170982820020424,0.145593634887595
,18,0.901092388597297,0.796319999556236,0.701905022847537,0.591787526534333,0.429971294639094,0.393737953836787,0.35768598866978,0.323320116455048,0.290449044860598,0.25805740720205
,24,0.934426925899613,0.846992638971063,0.766376014570193,0.676741235814939,0.536308433820854,0.500481277231179,0.463924288514478,0.428575430336507,0.394277166487851,0.359504349011264
,30,0.953724046241743,0.880227940202291,0.810933937719461,0.737459252740389,0.617796528090144,0.584067579195066,0.549013519787088,0.51480465597973,0.481328756007993,0.446705745185701
,36,0.96588442253414,0.903513188345343,0.843473941484297,0.782672650661968,0.681195016873256,0.650168555393824,0.617460960921513,0.585341551884094,0.553745198144816,0.520573803136918
,42,0.974021305387493,0.920604911055788,0.868193811571533,0.817412338104068,0.73132060157683,0.703113295310716,0.673034222655652,0.643365374044866,0.614085862735642,0.582985754732732
,48,0.979716311021946,0.93359536131179,0.887541457744083,0.844772850661843,0.771550405232548,0.746061675063589,0.718621345292374,0.691469377948604,0.664623668709326,0.635839031104129
,54,0.983844634074392,0.943740636342689,0.903043492727908,0.86675796452895,0.804274974709624,0.781313694804271,0.756393849442732,0.731679413651334,0.707220862603318,0.680791528436612
,60,0.986923022277284,0.951838931530169,0.915702046207691,0.884719651814408,0.831214210870926,0.810559236514128,0.787985819847343,0.76556162034777,0.743363567711814,0.719220240659502
,72,0.99110130337817,0.963851222050933,0.935027908215158,0.912079899066015,0.872451504271142,0.855754269648174,0.837296134570403,0.818924063654212,0.800751611870177,0.780781965353673
,84,0.993710653751294,0.972226070444412,0.948971644692893,0.931693326628705,0.902003795523882,0.888494840714674,0.873425195456536,0.858413901952711,0.843593849223678,0.82718114724826
,96,0.99543241419388,0.978317461983232,0.959414708936234,0.946251329146869,0.923810265085034,0.912867802235896,0.900570604317863,0.888320187971507,0.876256420294933,0.862815311346406
,108,0.996617945706495,0.982895509603005,0.967466264771349,0.957358840892281,0.94029308821954,0.931426960193823,0.921401665348182,0.911418494109012,0.901615833597977,0.890641451778532
,120,0.997462527009391,0.986427416223352,0.973820207565168,0.966025876558722,0.953005815015227,0.945831536734046,0.937676942625229,0.929562333937587,0.921619023896171,0.912691666919882
